id,customer_id,begin_date,end_date,type,paperless_billing,payment_method,monthly_charges,total_charges,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,gender,senior_citizen,partner,dependents,multiple_lines,target
4691,2265-CYWIV,2019-09-01,2020-01-01,Month-to-month,Yes,Electronic check,99.6,347.65,Fiber optic,Yes,No,No,No,Yes,Yes,Female,1,Yes,No,Yes,1
4693,9093-FPDLG,2019-03-01,,Month-to-month,Yes,Electronic check,94.2,999.9,Fiber optic,No,Yes,Yes,Yes,No,Yes,Female,0,No,No,No,0
4695,0541-FITGH,2019-12-01,,Month-to-month,Yes,Mailed check,62.15,113.1,DSL,Yes,No,No,No,No,Yes,Female,0,Yes,No,No,0
4697,6985-HAYWX,2017-12-01,,Month-to-month,No,Bank transfer (automatic),79.3,2015.8,Fiber optic,No,Yes,No,No,No,No,Female,0,Yes,No,Yes,0
4699,7508-KBIMB,2018-02-01,,One year,Yes,Credit card (automatic),56.25,1454.25,DSL,Yes,No,Yes,No,No,No,Male,0,Yes,Yes,No,0
4701,6838-HVLXG,2019-02-01,,Month-to-month,No,Mailed check,20.3,246.7,,,,,,,,Female,0,No,No,No,0
4703,2277-DJJDL,2015-02-01,,Month-to-month,Yes,Electronic check,99.0,6017.9,Fiber optic,No,No,No,Yes,Yes,Yes,Male,1,Yes,No,Yes,0
4705,1897-OKVMW,2014-10-01,,Two year,Yes,Mailed check,90.6,5817.45,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Female,0,Yes,Yes,Yes,0
4707,5485-ITNPC,2014-08-01,,Two year,Yes,Bank transfer (automatic),85.9,5595.3,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Male,0,Yes,No,No,0
4709,0233-FTHAV,2015-02-01,,One year,Yes,Bank transfer (automatic),79.2,4765.0,Fiber optic,No,No,Yes,No,No,No,Female,0,No,No,Yes,0
4711,4644-PIZRT,2018-09-01,,One year,Yes,Bank transfer (automatic),70.35,1201.65,DSL,Yes,No,Yes,No,Yes,No,Male,0,Yes,Yes,Yes,0
4713,8922-NPKBJ,2016-08-01,,Two year,No,Mailed check,19.35,867.3,,,,,,,,Male,0,Yes,Yes,No,0
4715,2740-TVLFN,2020-01-01,,Month-to-month,Yes,Electronic check,50.15,50.15,DSL,No,No,No,No,No,No,Male,0,No,No,Yes,0
4717,7771-CFQRQ,2016-03-01,,Two year,No,Bank transfer (automatic),63.8,3007.25,DSL,No,Yes,No,Yes,No,Yes,Female,0,Yes,Yes,No,0
4719,9512-PHSMG,2019-04-01,,Month-to-month,Yes,Mailed check,20.55,252.75,,,,,,,,Female,0,Yes,No,No,0
4721,6963-EZQEE,2014-04-01,,Two year,Yes,Credit card (automatic),88.55,6306.5,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Male,1,Yes,No,Yes,0
4723,2452-KDRRH,2014-07-01,,Month-to-month,Yes,Credit card (automatic),101.4,6841.05,Fiber optic,No,No,Yes,No,Yes,Yes,Male,1,No,No,Yes,0
4725,2004-OCQXK,2019-11-01,2019-12-01,Month-to-month,Yes,Electronic check,81.95,81.95,Fiber optic,No,No,No,No,No,Yes,Female,0,No,No,No,1
4727,5027-QPKTE,2019-06-01,2020-01-01,Month-to-month,Yes,Electronic check,69.35,451.1,Fiber optic,No,No,No,No,No,No,Male,0,Yes,No,No,1
4729,4146-SVFUD,2020-01-01,,Month-to-month,No,Mailed check,44.6,44.6,DSL,No,No,No,No,No,No,Male,0,No,No,No,0
4731,1564-HJUVY,2019-10-01,,Month-to-month,Yes,Bank transfer (automatic),63.75,226.2,DSL,No,Yes,No,Yes,Yes,No,Male,0,No,No,No,0
4733,3617-XLSGQ,2014-08-01,,Two year,No,Bank transfer (automatic),109.25,7082.5,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Female,0,Yes,Yes,Yes,0
4735,7517-LDMPS,2019-02-01,,Month-to-month,Yes,Electronic check,84.6,1017.35,Fiber optic,No,Yes,No,No,No,Yes,Female,0,No,No,No,0
4737,7244-KXYZN,2018-02-01,,One year,No,Credit card (automatic),20.45,527.35,,,,,,,,Female,0,No,No,No,0
4739,5226-NOZFC,2017-12-01,,Month-to-month,Yes,Electronic check,85.75,2146.5,Fiber optic,No,Yes,No,No,Yes,No,Male,0,No,No,No,0
4741,2672-HUYVI,2019-04-01,2019-10-01,Month-to-month,Yes,Electronic check,91.1,455.3,Fiber optic,No,No,No,No,Yes,Yes,Female,0,No,No,No,1
4743,1400-WIVLL,2015-05-01,,Two year,No,Electronic check,107.95,5969.85,Fiber optic,No,No,Yes,Yes,Yes,Yes,Male,0,Yes,No,Yes,0
4745,7508-MYBOG,2018-09-01,2019-11-01,Month-to-month,Yes,Electronic check,86.1,1235.55,Fiber optic,No,No,No,No,Yes,No,Male,0,Yes,No,Yes,1
4747,8148-NLEGT,2016-08-01,,Two year,No,Electronic check,22.95,1014.25,,,,,,,,Female,0,Yes,Yes,Yes,0
4749,0148-DCDOS,2017-09-01,2019-10-01,Month-to-month,Yes,Bank transfer (automatic),94.7,2362.1,Fiber optic,No,No,No,No,Yes,Yes,Male,0,No,No,Yes,1
4751,8347-GDTMP,2014-10-01,,Two year,No,Credit card (automatic),19.45,1225.65,,,,,,,,Female,0,Yes,No,No,0
4753,9992-RRAMN,2018-02-01,2019-12-01,Month-to-month,Yes,Electronic check,85.1,1873.7,Fiber optic,No,No,No,No,No,Yes,Male,0,Yes,No,Yes,1
4755,6746-WAUWT,2018-07-01,,One year,Yes,Credit card (automatic),19.7,386.5,,,,,,,,Male,0,No,No,No,0
4757,0310-MVLET,2014-09-01,2019-10-01,Month-to-month,Yes,Electronic check,99.15,6010.05,Fiber optic,No,Yes,No,No,Yes,Yes,Female,0,Yes,Yes,Yes,1
4758,0428-IKYCP,2018-04-01,,Month-to-month,Yes,Bank transfer (automatic),87.0,1850.65,Fiber optic,No,No,Yes,No,Yes,No,Male,0,Yes,No,No,0
4760,4550-VBOFE,2014-03-01,2020-01-01,Month-to-month,Yes,Electronic check,102.95,7101.5,Fiber optic,No,Yes,Yes,No,Yes,Yes,Male,1,Yes,No,Yes,1
4762,2187-PKZAY,2019-02-01,,Month-to-month,Yes,Bank transfer (automatic),79.95,1043.4,Fiber optic,No,No,No,No,No,Yes,Male,0,No,No,No,0
4764,4003-OCTMP,2017-07-01,,One year,Yes,Electronic check,64.0,1910.75,DSL,Yes,No,No,Yes,No,Yes,Female,0,Yes,No,No,0
4766,6652-YFFJO,2019-03-01,,Month-to-month,Yes,Electronic check,64.9,716.1,DSL,No,No,No,No,Yes,Yes,Female,0,No,No,No,0
4768,7225-IILWY,2014-06-01,,Two year,No,Mailed check,25.75,1686.15,,,,,,,,Male,0,Yes,Yes,Yes,0
4770,5248-RPYWW,2014-02-01,,Two year,Yes,Bank transfer (automatic),90.15,6716.45,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Female,1,Yes,Yes,Yes,0
4772,7923-IYJWY,2014-07-01,,Two year,Yes,Credit card (automatic),116.1,7839.85,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Male,1,No,No,Yes,0
4774,3170-GWYKC,2015-02-01,,Month-to-month,Yes,Bank transfer (automatic),104.95,6236.75,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Female,0,No,No,No,0
4776,5696-QURRL,2019-09-01,2019-10-01,Month-to-month,Yes,Mailed check,45.05,45.05,DSL,No,No,No,No,No,No,Male,0,No,No,No,1
4778,7409-KIUTL,2019-12-01,2020-01-01,Month-to-month,Yes,Electronic check,71.0,71.0,Fiber optic,No,No,No,No,No,No,Female,1,No,Yes,No,1
4780,9830-ECLEN,2015-04-01,,One year,No,Mailed check,50.0,2919.85,DSL,Yes,Yes,Yes,No,Yes,No,Male,0,Yes,Yes,,0
4782,1732-VHUBQ,2015-12-01,2019-11-01,Month-to-month,No,Bank transfer (automatic),70.55,3309.25,Fiber optic,No,No,No,No,No,No,Female,1,Yes,Yes,No,1
4784,0495-RVCBF,2019-10-01,2019-11-01,Month-to-month,Yes,Electronic check,79.7,79.7,Fiber optic,No,No,No,No,No,Yes,Female,0,No,No,No,1
4786,2668-TZSPS,2020-01-01,,Month-to-month,No,Mailed check,20.45,20.45,,,,,,,,Male,0,No,No,No,0
4788,7854-EDSSA,2018-02-01,2019-12-01,Month-to-month,No,Electronic check,59.0,1254.7,DSL,Yes,Yes,No,No,No,No,Male,0,No,No,Yes,1
4790,8869-TORSS,2015-11-01,2019-11-01,One year,Yes,Credit card (automatic),60.35,2896.4,DSL,Yes,No,Yes,Yes,No,No,Female,0,No,No,No,1
4792,7446-SFAOA,2017-01-01,,One year,Yes,Bank transfer (automatic),19.85,717.5,,,,,,,,Female,0,Yes,No,No,0
4794,9522-ZSINC,2019-01-01,,One year,Yes,Electronic check,19.95,253.8,,,,,,,,Male,0,No,No,No,0
4796,8234-GSZYK,2016-07-01,,Two year,No,Bank transfer (automatic),26.45,1110.05,,,,,,,,Male,0,No,No,Yes,0
4798,6505-OZNPG,2019-08-01,,Two year,Yes,Mailed check,63.4,348.8,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Female,0,No,No,,0
4800,6164-HAQTX,2014-03-01,,Two year,No,Bank transfer (automatic),53.95,3888.65,DSL,Yes,Yes,Yes,Yes,Yes,No,Male,0,No,No,,0
4802,0679-IDSTG,2019-12-01,2020-01-01,Month-to-month,Yes,Electronic check,69.25,69.25,Fiber optic,No,No,No,No,No,No,Female,1,Yes,Yes,No,1
4804,7765-LWVVH,2014-02-01,,Two year,Yes,Electronic check,95.1,6843.15,Fiber optic,Yes,Yes,No,No,Yes,No,Female,0,Yes,Yes,Yes,0
4806,1658-TJVOA,2019-08-01,,Month-to-month,Yes,Electronic check,74.1,450.9,Fiber optic,Yes,No,No,No,No,No,Female,1,No,No,No,0
4808,0953-LGOVU,2019-02-01,,Month-to-month,No,Mailed check,35.5,432.25,DSL,No,Yes,No,Yes,No,No,Male,0,Yes,Yes,,0
4810,2115-BFTIW,2017-12-01,2020-01-01,Month-to-month,No,Mailed check,70.95,1767.35,Fiber optic,No,No,No,No,No,No,Male,0,No,No,No,1
4812,4692-NNQRU,2018-05-01,,One year,No,Electronic check,79.2,1742.45,Fiber optic,No,No,Yes,Yes,No,No,Female,0,Yes,No,No,0
4814,7742-MYPGI,2019-08-01,,Month-to-month,Yes,Mailed check,48.8,297.35,DSL,No,No,No,Yes,No,No,Female,0,Yes,Yes,No,0
4816,0611-DFXKO,2018-02-01,2019-10-01,Month-to-month,Yes,Mailed check,89.0,1820.45,Fiber optic,No,No,No,No,Yes,Yes,Male,0,Yes,No,No,1
4818,7780-OTDSO,2018-06-01,2019-12-01,Month-to-month,Yes,Electronic check,99.4,1742.95,Fiber optic,Yes,No,No,No,Yes,Yes,Male,0,Yes,No,Yes,1
4820,9619-GSATL,2016-07-01,,One year,No,Electronic check,55.45,2444.25,DSL,No,Yes,No,Yes,No,No,Female,0,No,No,No,0
4822,5622-UEJFI,2017-03-01,,Two year,Yes,Credit card (automatic),25.4,949.8,,,,,,,,Female,0,Yes,Yes,Yes,0
4824,9747-DDZOS,2019-12-01,2020-01-01,Month-to-month,No,Bank transfer (automatic),73.5,73.5,Fiber optic,No,No,Yes,No,No,No,Female,0,No,No,No,1
4826,0674-DGMAQ,2017-06-01,,Month-to-month,Yes,Electronic check,93.5,2970.8,Fiber optic,No,Yes,Yes,No,No,Yes,Male,1,Yes,No,Yes,0
4828,6203-HBZPA,2015-10-01,,Two year,No,Credit card (automatic),63.9,3334.95,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Male,0,No,No,,0
4830,0484-FFVBJ,2017-06-01,,One year,Yes,Bank transfer (automatic),64.85,2010.95,DSL,No,No,No,No,Yes,Yes,Male,0,No,No,No,0
4832,0301-FIDRB,2014-02-01,,Two year,Yes,Bank transfer (automatic),63.8,4684.3,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Female,0,Yes,Yes,,0
4834,4139-JPIAM,2015-11-01,,Month-to-month,Yes,Credit card (automatic),44.45,2181.55,DSL,Yes,No,No,Yes,No,Yes,Male,0,No,No,,0
4836,2181-TIDSV,2014-06-01,,Two year,Yes,Bank transfer (automatic),19.95,1303.25,,,,,,,,Male,0,Yes,Yes,No,0
4838,2761-XECQW,2019-06-01,,Month-to-month,Yes,Mailed check,43.35,371.4,DSL,No,Yes,Yes,No,No,Yes,Male,1,Yes,No,,0
4840,1936-CZAKF,2016-01-01,,Two year,No,Credit card (automatic),49.65,2409.9,DSL,No,Yes,No,No,Yes,Yes,Male,0,Yes,No,,0
4842,9453-PATOS,2014-02-01,,Two year,No,Mailed check,85.1,6155.4,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Female,0,Yes,No,No,0
4844,0564-JJHGS,2019-03-01,2019-12-01,Month-to-month,Yes,Electronic check,95.5,829.1,Fiber optic,No,No,No,No,Yes,Yes,Male,0,No,No,Yes,1
4846,3348-CFRNX,2017-07-01,2019-11-01,Month-to-month,Yes,Mailed check,92.35,2602.9,Fiber optic,Yes,No,No,No,Yes,Yes,Female,0,Yes,No,No,1
4848,4402-FTBXC,2015-08-01,,Month-to-month,No,Mailed check,89.8,4667.0,Fiber optic,Yes,No,Yes,No,Yes,No,Male,0,No,No,No,0
4850,1428-GTBJJ,2018-12-01,2019-11-01,Month-to-month,Yes,Electronic check,74.55,824.75,Fiber optic,No,Yes,No,No,No,No,Male,0,No,No,No,1
4852,2931-XIQBR,2015-12-01,,One year,No,Mailed check,103.05,5153.5,Fiber optic,No,No,Yes,Yes,Yes,Yes,Female,0,Yes,Yes,No,0
4854,0106-UGRDO,2014-05-01,,Two year,Yes,Electronic check,116.0,8182.85,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Female,0,Yes,No,Yes,0
4856,5542-TBBWB,2020-01-01,,Month-to-month,Yes,Electronic check,69.9,69.9,Fiber optic,No,No,No,No,No,No,Male,0,No,No,No,0
4858,1930-QPBVZ,2014-06-01,,Two year,No,Bank transfer (automatic),95.1,6683.4,Fiber optic,Yes,Yes,No,Yes,No,Yes,Male,0,Yes,Yes,No,0
4860,2606-PKWJB,2016-10-01,,One year,No,Mailed check,40.25,1564.05,DSL,Yes,Yes,No,Yes,No,No,Male,0,No,Yes,,0
4862,5322-ZSMZY,2017-07-01,,Two year,No,Mailed check,25.75,755.6,,,,,,,,Male,0,Yes,Yes,Yes,0
4864,8059-UDZFY,2017-05-01,,Month-to-month,Yes,Bank transfer (automatic),105.35,3465.05,Fiber optic,No,Yes,Yes,No,Yes,Yes,Female,1,No,Yes,Yes,0
4866,7740-BTPUX,2015-07-01,,Two year,Yes,Electronic check,113.6,6292.7,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Male,1,Yes,No,Yes,0
4868,5220-AGAAX,2014-06-01,,Two year,Yes,Bank transfer (automatic),24.0,1664.3,,,,,,,,Male,0,Yes,Yes,Yes,0
4870,0208-BPQEJ,2019-02-01,,Month-to-month,No,Bank transfer (automatic),19.4,198.1,,,,,,,,Female,0,Yes,Yes,No,0
4872,9435-JMLSX,2014-03-01,,Two year,Yes,Bank transfer (automatic),86.1,6045.9,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Male,0,Yes,No,No,0
4874,3352-ALMCK,2016-10-01,,Month-to-month,Yes,Mailed check,102.65,4108.15,Fiber optic,No,Yes,Yes,No,Yes,Yes,Male,0,No,No,Yes,0
4876,5312-IRCFR,2014-10-01,,One year,Yes,Electronic check,92.85,5980.75,Fiber optic,No,Yes,Yes,No,No,Yes,Female,0,Yes,Yes,Yes,0
4878,5294-IMHHT,2015-09-01,,One year,No,Bank transfer (automatic),97.75,5043.2,Fiber optic,No,Yes,No,Yes,No,Yes,Male,0,Yes,No,Yes,0
4880,8802-UNOJF,2018-12-01,2019-12-01,Month-to-month,Yes,Mailed check,83.8,1029.75,Fiber optic,No,Yes,Yes,Yes,No,No,Male,1,No,No,No,1
4882,6313-GIDIT,2015-06-01,2019-11-01,Month-to-month,Yes,Electronic check,54.45,2854.55,DSL,No,Yes,Yes,No,Yes,Yes,Male,1,No,No,,1
4884,6176-YJWAS,2014-02-01,,Two year,Yes,Credit card (automatic),97.95,7114.25,Fiber optic,Yes,Yes,Yes,No,Yes,No,Male,0,Yes,No,Yes,0
4886,5310-NOOVA,2016-04-01,,Two year,No,Electronic check,19.95,907.05,,,,,,,,Male,0,No,No,No,0
4888,4526-EXKKN,2016-10-01,,Two year,Yes,Mailed check,24.6,973.95,,,,,,,,Male,0,No,No,Yes,0
4890,5311-IHLEI,2019-02-01,,Month-to-month,Yes,Bank transfer (automatic),50.95,605.75,DSL,Yes,Yes,No,Yes,Yes,No,Male,0,No,No,,0
4892,3987-KQDDU,2019-05-01,,Month-to-month,No,Electronic check,75.6,661.55,Fiber optic,Yes,No,No,No,No,No,Male,0,No,No,No,0
4894,3404-JNXAX,2015-11-01,,Month-to-month,Yes,Electronic check,80.75,4116.9,Fiber optic,No,No,No,Yes,No,No,Female,0,Yes,Yes,Yes,0
4896,5131-PONJI,2016-01-01,,Month-to-month,Yes,Credit card (automatic),90.4,4494.65,Fiber optic,No,Yes,Yes,No,Yes,No,Male,0,Yes,Yes,No,0
4898,2845-AFFTX,2016-05-01,2019-10-01,Month-to-month,Yes,Electronic check,99.8,4259.3,Fiber optic,No,No,Yes,No,Yes,Yes,Male,1,Yes,No,Yes,1
4900,3489-VSFRD,2015-06-01,,One year,Yes,Credit card (automatic),60.25,3282.75,DSL,Yes,No,Yes,Yes,No,No,Female,0,No,No,No,0
4902,3345-JHUEO,2019-10-01,,Month-to-month,Yes,Electronic check,20.2,55.7,,,,,,,,Male,0,No,No,No,0
4904,5815-HGGHV,2018-06-01,,One year,Yes,Mailed check,64.15,1274.45,DSL,Yes,No,No,Yes,No,Yes,Male,0,Yes,No,No,0
4906,5260-UMPWX,2017-12-01,,Month-to-month,Yes,Credit card (automatic),20.25,493.95,,,,,,,,Female,0,Yes,Yes,No,0
4908,2249-YPRNG,2018-04-01,2019-12-01,Month-to-month,Yes,Bank transfer (automatic),105.85,2239.65,Fiber optic,No,Yes,Yes,No,Yes,Yes,Female,0,Yes,Yes,Yes,1
4910,7410-YTJIK,2019-06-01,2020-01-01,Month-to-month,No,Mailed check,75.45,480.75,Fiber optic,No,No,No,No,No,No,Female,0,No,No,Yes,1
4912,4626-GYCZP,2019-03-01,2019-10-01,Month-to-month,Yes,Electronic check,93.85,635.6,Fiber optic,No,No,No,No,Yes,Yes,Male,0,No,No,Yes,1
4914,5649-RXQTV,2015-11-01,,Month-to-month,Yes,Electronic check,99.0,5038.15,Fiber optic,No,Yes,Yes,No,Yes,Yes,Male,0,No,No,No,0
4916,2674-MIAHT,2019-10-01,,Month-to-month,Yes,Mailed check,80.3,324.2,Fiber optic,No,Yes,No,No,No,No,Female,0,No,No,Yes,0
4918,2576-HXMPA,2020-01-01,,Month-to-month,No,Credit card (automatic),19.55,19.55,,,,,,,,Female,0,No,No,No,0
4920,7587-AOVVU,2017-11-01,,Month-to-month,No,Electronic check,100.75,2793.55,Fiber optic,Yes,Yes,No,Yes,Yes,No,Male,0,Yes,Yes,Yes,0
4922,5590-BYNII,2018-02-01,2019-12-01,Month-to-month,Yes,Electronic check,100.75,2095.0,Fiber optic,Yes,No,No,No,Yes,Yes,Male,0,No,No,Yes,1
4924,6898-MDLZW,2019-02-01,,Month-to-month,Yes,Mailed check,53.75,648.65,DSL,No,Yes,No,Yes,No,No,Male,0,No,No,No,0
4926,3237-AJGEH,2019-10-01,2020-01-01,Month-to-month,Yes,Mailed check,31.0,95.05,DSL,No,No,No,Yes,No,No,Female,0,Yes,Yes,,1
4928,4707-YNOQA,2017-04-01,,One year,Yes,Credit card (automatic),25.6,917.15,,,,,,,,Female,0,Yes,Yes,Yes,0
4930,9357-UJRUN,2018-02-01,,One year,Yes,Electronic check,58.35,1346.9,DSL,Yes,No,No,Yes,No,No,Male,0,Yes,No,Yes,0
4932,1591-NFNLQ,2015-08-01,2019-11-01,Month-to-month,No,Credit card (automatic),80.0,4242.35,Fiber optic,No,No,Yes,No,No,No,Male,0,No,No,Yes,1
4934,8648-PFRMP,2018-12-01,,Month-to-month,Yes,Electronic check,46.35,672.7,DSL,No,No,No,No,Yes,Yes,Female,1,No,No,,0
4936,7663-CUXZB,2015-03-01,,Two year,No,Electronic check,113.75,6561.25,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Male,0,Yes,No,Yes,0
4938,0258-NOKBL,2019-11-01,,Month-to-month,No,Electronic check,90.4,268.45,Fiber optic,No,Yes,Yes,No,No,Yes,Male,0,No,No,No,0
4940,1163-VIPRI,2014-09-01,,Two year,No,Electronic check,109.3,7337.55,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Female,0,Yes,Yes,Yes,0
4942,2815-CPTUL,2019-07-01,2019-12-01,Month-to-month,Yes,Mailed check,70.25,331.9,Fiber optic,No,No,No,No,No,No,Male,1,No,No,No,1
4944,9348-ROUAI,2015-03-01,,Two year,No,Credit card (automatic),90.3,5194.05,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Female,0,Yes,Yes,Yes,0
4946,9443-JUBUO,2014-02-01,,Two year,Yes,Credit card (automatic),65.25,4478.85,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Male,0,Yes,Yes,,0
4948,0596-BQCEQ,2014-09-01,2019-11-01,Month-to-month,Yes,Electronic check,100.15,6283.3,Fiber optic,No,Yes,Yes,No,Yes,Yes,Female,0,Yes,Yes,No,1
4950,1481-ZUWZA,2017-08-01,2019-12-01,Month-to-month,Yes,Credit card (automatic),94.5,2659.4,Fiber optic,Yes,Yes,No,No,No,Yes,Male,0,No,No,Yes,1
4952,3043-TYBNO,2019-11-01,,Month-to-month,No,Mailed check,60.65,196.9,DSL,No,No,No,Yes,No,Yes,Male,0,No,No,No,0
4954,4830-FAXFM,2018-07-01,,Month-to-month,Yes,Credit card (automatic),24.1,439.2,,,,,,,,Male,0,No,Yes,Yes,0
4956,5906-BFOZT,2020-01-01,,Month-to-month,Yes,Mailed check,19.5,19.5,,,,,,,,Male,0,No,No,No,0
4958,2960-NKRSO,2018-02-01,,Month-to-month,Yes,Electronic check,85.95,2107.15,Fiber optic,No,Yes,Yes,Yes,No,No,Male,0,No,No,No,0
4960,8996-ZROXE,2015-05-01,,One year,Yes,Electronic check,53.5,3035.8,DSL,No,No,Yes,Yes,No,No,Male,1,No,No,No,0
4962,5598-IKHQQ,2014-02-01,,Two year,No,Credit card (automatic),25.45,1866.45,,,,,,,,Female,0,No,No,Yes,0
4964,0397-ZXWQF,2014-07-01,,Two year,No,Bank transfer (automatic),20.5,1430.95,,,,,,,,Male,0,No,No,No,0
4966,5266-PFRQK,2015-10-01,,One year,Yes,Credit card (automatic),20.85,1071.6,,,,,,,,Male,0,Yes,Yes,No,0
4968,4674-HGNUA,2014-03-01,,Two year,No,Credit card (automatic),89.9,6457.15,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Male,0,Yes,Yes,Yes,0
4970,6765-MBQNU,2017-12-01,,One year,No,Mailed check,26.0,684.05,,,,,,,,Female,0,Yes,No,Yes,0
4972,9786-IJYDL,2017-03-01,,Two year,Yes,Mailed check,113.2,3914.05,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Female,0,No,No,Yes,0
4974,1303-SRDOK,2015-07-01,,Two year,Yes,Credit card (automatic),69.05,3842.6,Fiber optic,No,No,No,No,No,No,Female,0,Yes,Yes,No,0
4976,3769-MHZNV,2017-05-01,,Two year,No,Mailed check,20.1,670.35,,,,,,,,Female,0,Yes,Yes,No,0
4978,6295-OSINB,2014-02-01,,Two year,Yes,Electronic check,109.65,7880.25,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Male,0,Yes,No,Yes,0
4980,3308-MHOOC,2020-01-01,,Month-to-month,Yes,Mailed check,19.2,19.2,,,,,,,,Male,0,No,Yes,No,0
4982,2309-OSFEU,2019-03-01,2020-01-01,Month-to-month,Yes,Mailed check,33.9,298.45,DSL,No,No,No,No,No,Yes,Male,0,No,No,,1
4984,2207-QPJED,2017-01-01,,Month-to-month,No,Electronic check,90.0,3371.75,Fiber optic,No,No,Yes,Yes,Yes,No,Female,1,Yes,No,No,0
4986,4177-JPDFU,2019-02-01,,Month-to-month,No,Mailed check,34.0,442.45,DSL,No,Yes,No,Yes,No,No,Male,0,No,No,,0
4988,2239-CFOUJ,2020-01-01,,One year,No,Mailed check,20.4,20.4,,,,,,,,Male,0,Yes,Yes,No,0
4990,8046-DNVTL,2014-12-01,,Two year,Yes,Credit card (automatic),38.6,2345.55,DSL,Yes,Yes,No,Yes,No,No,Male,0,Yes,No,,0
4992,2209-XADXF,2020-01-01,,Month-to-month,No,Bank transfer (automatic),25.25,25.25,DSL,No,No,No,No,No,No,Female,0,No,No,,0
4994,6620-JDYNW,2018-08-01,,Month-to-month,Yes,Mailed check,60.6,1156.35,DSL,Yes,No,Yes,No,No,No,Female,0,No,No,Yes,0
4996,1891-FZYSA,2014-03-01,2019-12-01,Month-to-month,Yes,Electronic check,89.95,6143.15,Fiber optic,No,Yes,No,No,Yes,No,Male,1,Yes,No,Yes,1
4998,4770-UEZOX,2019-12-01,,Month-to-month,Yes,Electronic check,74.75,144.8,Fiber optic,No,Yes,No,No,No,No,Male,0,No,No,No,0
5000,1038-RQOST,2018-07-01,,Month-to-month,No,Mailed check,20.6,414.95,,,,,,,,Male,0,Yes,Yes,No,0
5039,6214-EDAKZ,2018-01-01,2019-11-01,Month-to-month,No,Electronic check,55.15,1206.05,DSL,No,Yes,No,Yes,No,No,Female,0,Yes,Yes,No,1
5041,5199-FPUSP,2017-05-01,,One year,No,Credit card (automatic),34.05,1113.95,DSL,Yes,No,No,Yes,No,No,Male,0,No,Yes,,0
5043,6377-KSLXC,2019-09-01,,Month-to-month,No,Mailed check,19.95,107.05,,,,,,,,Male,0,No,No,No,0
5045,1796-JANOW,2019-12-01,,Month-to-month,No,Mailed check,19.95,38.15,,,,,,,,Female,0,No,No,No,0
5047,0238-WHBIQ,2014-02-01,,Two year,No,Credit card (automatic),89.7,6339.3,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Male,0,Yes,Yes,Yes,0
5049,8735-NBLWT,2019-05-01,,Month-to-month,No,Mailed check,20.4,184.1,,,,,,,,Male,0,No,Yes,No,0
5051,6651-RLGGM,2014-07-01,,Two year,No,Mailed check,26.3,1688.9,,,,,,,,Male,0,Yes,Yes,Yes,0
5053,6127-ISGTU,2018-09-01,2020-01-01,Month-to-month,Yes,Electronic check,84.95,1378.25,Fiber optic,No,No,No,No,Yes,No,Female,0,Yes,No,Yes,1
5055,1614-JBEBI,2019-06-01,,Month-to-month,Yes,Mailed check,20.7,137.6,,,,,,,,Female,0,No,No,No,0
5057,8740-XLHDR,2019-07-01,2019-12-01,Month-to-month,Yes,Mailed check,43.25,219.0,DSL,Yes,Yes,Yes,Yes,No,No,Male,0,No,No,,1
5059,1208-DNHLN,2017-12-01,2019-11-01,One year,Yes,Credit card (automatic),48.35,1067.15,DSL,No,No,No,No,No,No,Male,0,Yes,Yes,Yes,1
5061,1761-AEZZR,2019-12-01,2020-01-01,Month-to-month,Yes,Electronic check,79.55,79.55,Fiber optic,No,No,No,No,Yes,No,Male,0,No,No,No,1
5063,3923-CSIHK,2015-09-01,2019-11-01,Month-to-month,Yes,Electronic check,71.05,3444.85,Fiber optic,No,No,No,No,No,No,Female,1,Yes,No,No,1
7004,0420-HLGXF,2016-11-01,,Month-to-month,Yes,Electronic check,99.75,4036.0,Fiber optic,No,No,Yes,No,Yes,Yes,Female,1,No,No,Yes,0
